message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent
Hareruya Vongai Jehovha nokuti akanaka Nokuti ngoni dzake dzinogara nokusingaperi,True,unknown,general,[],False,[],False,[],False,chitchat
Ishe haanonoki kuita sezvaakapikira sezvinoreva vamwe vachiti Hunonoka asi unomoyo murefu kwatiri nokuti haadi kuti vamwe varashike asi kuti vose vasvike pakutendevuka,True,unknown,greeting,[],False,[],False,['kuita'],True,chitchat
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Ndikutenda,True,unknown,general,[],False,[],False,[],False,chitchat
Mumuromo wenyu murege kubuda shoko rakavora asi rakanaka ringasimbisa pakafanira rivigire nyasha avo vanonzwa,True,unknown,general,[],False,[],False,[],False,chitchat
Amen,True,unknown,religion,[],False,[],False,[],False,religion
Ladies and gentleman how are you,True,neutral,general,[],False,[],False,['and'],True,chitchat
Ndyp gal,True,unknown,general,[],False,[],False,[],False,chitchat
How are you,True,neutral,general,[],False,[],False,[],False,chitchat
Gd n u,True,unknown,general,[],False,[],False,"['n', 'u']",True,chitchat
Kurisei,True,unknown,general,[],False,[],False,[],False,chitchat
Good and thre,True,positive,general,[],False,[],False,['and'],True,chitchat
Samesei basa  rashe,True,unknown,general,[],False,[],False,[],False,chitchat
Happy new month guys,True,positive,general,[],False,[],False,[],False,chitchat
Happy happy,True,unknown,general,[],False,[],False,[],False,chitchat
Makadiko hama,True,unknown,general,[],False,[],False,[],False,chitchat
Hes,True,unknown,general,[],False,[],False,[],False,chitchat
Ndir boe zvngu muricy,True,unknown,general,[],False,[],False,[],False,chitchat
Ndiri bhoo hangu kurisei nhasi,True,unknown,general,[],False,[],False,[],False,chitchat
Tinotenda mwari ari kuti chengeta,True,unknown,religion,[],False,[],False,[],False,chitchat
Follow this link to join my WhatsApp group httpschatwhatsappcomEtXGObSACWRtlcaFBw,True,neutral,greeting,[],False,[],False,['to'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Noted wth thnks broe,True,neutral,general,[],False,[],False,[],False,chitchat
Murisey nhy,True,neutral,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Thank you,True,neutral,general,[],False,[],False,[],False,chitchat
Ryt vapfana vaye vekufio madii,True,unknown,greeting,"[{'term': 'madii', 'meaning': 'How are you?', 'context': 'start_conversation', 'tone': 'casual', 'variant_of': 'makadini'}]",True,"[{'term': 'madii', 'meaning': 'Hi', 'category': 'greeting', 'tone': 'casual', 'part_of_speech': 'expression', 'variant_of': 'makadini'}]",True,['madii'],True,chitchat
Muchiri kupindira pamba pevanhu hre  mhemberero zvakamira sei,True,unknown,greeting,[],False,[],False,['sei'],True,chitchat
Tiripo zvirisei sei,True,unknown,greeting,"[{'term': 'tiripo', 'meaning': 'We’re good (response)', 'context': 'response', 'tone': 'neutral', 'variant_of': None}]",True,[],False,['sei'],True,chitchat
Ehe tichiri kupindira pamba mukuuya hre kuhwamanda,True,unknown,greeting,[],False,[],False,[],False,chitchat
Hryt thanks regai tione,True,positive,general,[],False,[],False,[],False,chitchat
Huyai hama nehuwandu hwenyu,True,unknown,general,[],False,[],False,[],False,chitchat
SECOND YOUTH GATHERING,True,unknown,general,[],False,[],False,[],False,chitchat
Noted,True,neutral,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ahhh iwekaa,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ko kna ndida kumupa cash direct,True,unknown,general,[],False,[],False,['ko'],True,chitchat
Cnr rezende  Jason moyo equity mall room  first floor,True,positive,general,[],False,[],False,[],False,romance
Anxs bro,True,unknown,general,[],False,[],False,[],False,chitchat
Munomubatq ipapo momufonera kana masvikapo,True,unknown,general,[],False,[],False,[],False,chitchat
Follow this link to join my WhatsApp group httpschatwhatsappcomDFNFTxzrVhbxHlcvb,True,neutral,greeting,[],False,[],False,['to'],True,chitchat
Heloo,True,unknown,general,[],False,[],False,[],False,chitchat
Muri vapenyu hre munom,True,unknown,general,[],False,[],False,['muri'],True,chitchat
Hy guys mangwana kune big Sunday kutaisekwa sure hre,True,unknown,general,[],False,[],False,['big'],True,chitchat
Follow this link to join my WhatsApp group httpschatwhatsappcomKhGzXONPyRHQihyiTQD,True,neutral,greeting,[],False,[],False,['to'],True,chitchat
,False,unknown,unknown,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Hie gyzndokumbirawo grup link kana riripo,True,unknown,greeting,[],False,[],False,[],False,chitchat
httpschatwhatsappcomDAcSollHEWAqhzNCW,True,neutral,general,[],False,[],False,[],False,chitchat
Thankx,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
I am sending you todayafternoon,True,unknown,general,[],False,[],False,"['i', 'am']",True,chitchat
Muriseyi anaMrewa yaa I also think pakaitwa budget yevanhu vakati wandering zvunoita coz frankly speaking hatizive the actual number yevanhu vanouya,True,neutral,greeting,[],False,[],False,['i'],True,chitchat
Yesits truendapabata,True,unknown,general,[],False,[],False,[],False,chitchat
Shoo,True,unknown,general,[],False,[],False,[],False,chitchat
I think budget yacho ikaitwa let us know kuitira kuti tikande mari dzacho,True,unknown,finance,[],False,[],False,"['i', 'us']",True,finance
Vasikana awa,True,unknown,general,[],False,[],False,[],False,chitchat
Ya ngavaite plan pane nguva coz they say proper prior planning prevent pathetic poor performance,True,negative,greeting,[],False,[],False,"['ya', 'say']",True,chitchat
Hey hey true,True,positive,greeting,"[{'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}, {'term': 'hey', 'meaning': 'Hey (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,[],False,chitchat
I think end of Junewe are supposed to finish up payment of  Tombstones,True,neutral,greeting,[],False,[],False,"['i', 'end', 'of', 'to', 'of']",True,chitchat
July focus on food and transport only,True,neutral,general,[],False,[],False,"['on', 'and']",True,chitchat
Ok kule,True,unknown,general,[],False,[],False,[],False,chitchat
Thanks Muzukuru,True,unknown,general,[],False,[],False,[],False,chitchat
Late eveningeveryone has to participate in this discussion,True,negative,greeting,[],False,[],False,"['to', 'in']",True,chitchat
You are welcome,True,positive,general,[],False,[],False,[],False,chitchat
So far I have organized  ngoro dzehuni coz pamba hapana kana tsotso zvayo,True,unknown,general,[],False,[],False,"['so', 'i']",True,chitchat
pangoro,True,unknown,general,[],False,[],False,[],False,chitchat
usWill pay thattell wen its need,True,neutral,general,[],False,[],False,[],False,chitchat
Its needed as soon as possible coz dziri kutemwa this week so that they dry before the day,True,neutral,greeting,[],False,[],False,"['as', 'as', 'so']",True,chitchat
I have sent you  us dollars  ba shemmaiah,True,neutral,finance,[],False,[],False,"['i', 'us', 'ba']",True,chitchat
Hello vakoma maswera zvakanaka here Haisati yasvika hayo,True,unknown,greeting,"[{'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}, {'term': 'maswera', 'meaning': 'How was your day?', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': 'maswera sei'}]",True,[],False,[],False,chitchat
Now in Harare ndanzwa Praise achiti akapihwa  dollars,True,unknown,finance,[],False,[],False,['in'],True,chitchat
Wonderful,True,unknown,general,[],False,[],False,[],False,chitchat
Mama Money You have sent Martin USD Token  can be used to to collect at any Access Forex BancABC AFC Bank ZB Bank Steward Bank POSB NBS NMB Bank selected TM PnP kiosks CABS and Quest FS Please WhatsApp this to your recipient to collect,True,neutral,greeting,[],False,[],False,"['be', 'to', 'to', 'at', 'any', 'and', 'to', 'to']",True,chitchat
Will call yu later,True,unknown,general,[],False,[],False,[],False,chitchat
Okay sharp,True,unknown,general,[],False,[],False,[],False,chitchat
Hello baba Shemmaiah,True,unknown,greeting,"[{'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,[],False,chitchat
Are yu free,True,positive,general,[],False,[],False,[],False,chitchat
Hello vakoma I am free you can call,True,unknown,greeting,"[{'term': 'hello', 'meaning': 'Hello (code-mixed)', 'context': 'start_conversation', 'tone': 'code_mixed', 'variant_of': None}]",True,[],False,"['i', 'am']",True,chitchat
Shoo,True,unknown,general,[],False,[],False,[],False,chitchat
Sent yu  us dollars now now,True,neutral,finance,[],False,[],False,['us'],True,chitchat
Mama Money You have sent Martin USD Please WhatsApp this MTCN  to your recipient to collect at any Western Union,True,neutral,greeting,[],False,[],False,"['to', 'to', 'at', 'any']",True,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Thanks,True,positive,general,[],False,[],False,[],False,chitchat
Is the Grammar alright Duringat the tombstone unveiling,True,neutral,general,[],False,[],False,['is'],True,chitchat
Wait,True,unknown,general,[],False,[],False,[],False,chitchat
At,True,neutral,general,[],False,[],False,['at'],True,chitchat
Okay,True,unknown,general,[],False,[],False,[],False,chitchat
This message was deleted,True,neutral,greeting,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Typing error muzaya,True,unknown,general,[],False,"[{'term': 'muzaya', 'meaning': 'nephew/niece', 'category': 'family', 'tone': 'neutral', 'part_of_speech': 'noun', 'variant_of': None}]",True,['muzaya'],True,chitchat
Let me correct that one,True,neutral,general,[],False,[],False,['me'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Yes yes,True,unknown,general,[],False,[],False,"['yes', 'yes']",True,chitchat
Mama Money Use ref  and pay R cash at PnP Pep Boxer Shoprite Checkers USave Spar Game Makro Kazang or Flash,True,negative,general,[],False,[],False,"['and', 'r', 'at']",True,chitchat
Still no information yet,True,neutral,general,[],False,[],False,[],False,chitchat
Mama Money You have sent Martin USD Please WhatsApp this MTCN  to your recipient to collect at any Western Union,True,neutral,greeting,[],False,[],False,"['to', 'to', 'at', 'any']",True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Thanks Thanks,True,positive,general,[],False,[],False,[],False,chitchat
Tanatswa  us dollars,True,unknown,finance,[],False,[],False,['us'],True,chitchat
Thanks mkanya,True,unknown,general,[],False,[],False,[],False,chitchat
Date of birth  December,True,neutral,general,[],False,[],False,['of'],True,chitchat
Thank you very much,True,positive,general,[],False,[],False,[],False,chitchat
Makadii ana Sekuru mondiregerera my fone yakaita problem,True,unknown,general,[],False,[],False,['ana'],True,chitchat
Saka ndandisiri kubatika,True,unknown,general,[],False,[],False,[],False,chitchat
Okay thanksbatika pane vamwe,True,unknown,general,[],False,[],False,[],False,chitchat
Sure,True,unknown,general,[],False,[],False,[],False,chitchat
Okay noted,True,unknown,general,[],False,[],False,[],False,chitchat
Kwasara zvaMbuya mukuruvangu,True,unknown,general,[],False,[],False,[],False,chitchat
Mbuya mkuruvangu was born in,True,unknown,general,[],False,[],False,['in'],True,chitchat
Ooops,True,unknown,general,[],False,[],False,[],False,chitchat
Sekuru panyaradzo yamhamha Tai tarisira vanhu vangani vanhu vakauya more here or less the expected number Trying to work out a budget for food or kuti tingawana catering here if we can afford,True,neutral,general,[],False,[],False,"['to', 'a', 'if']",True,chitchat
My wish is quite a small n nice functionvery much affordable,True,positive,general,[],False,[],False,"['is', 'a', 'n']",True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
No need for vast numbers its not a wedding or funeral,True,neutral,general,[],False,[],False,['a'],True,chitchat
Media omitted,True,unknown,general,[],False,[],False,[],False,chitchat
Ndukuwiririrana nemi,True,unknown,general,[],False,[],False,[],False,chitchat
Ndiani vamunoti usauye kudombo rambuya mukuruvangu,True,unknown,general,[],False,[],False,[],False,chitchat
Hamusi kuziva vanhu vekumusha imi,True,unknown,general,[],False,[],False,[],False,chitchat
Remember kune vanhu vemuVillage vekwaBere vekuchechi nhowe mission yese nevanhu vekwaMasoka How do you limit vanhu,True,unknown,greeting,[],False,[],False,['do'],True,chitchat
Dombo hayisi nhamo,True,unknown,general,[],False,[],False,[],False,chitchat
Standard which has been set kwamasoka musatambe,True,unknown,greeting,[],False,[],False,[],False,chitchat
Nooooowe are not doing for people mind,True,neutral,general,[],False,[],False,[],False,chitchat
We are honoring our mothers and sister only,True,neutral,general,[],False,[],False,['and'],True,chitchat
Funeral for fanuel,True,unknown,general,[],False,[],False,[],False,chitchat
Kana budget richirema lets shelve everything coz its impossible to limit people although we can try to make sure that a few invitations are dispatched but I tell you information flies,True,negative,greeting,[],False,[],False,"['to', 'to', 'a', 'i']",True,chitchat
Babamusadarohatisi kuita zvekuFeeder vanhu,True,unknown,general,[],False,[],False,['kuita'],True,chitchat
To be precise  to  pple,True,positive,general,[],False,[],False,"['to', 'be', 'to']",True,chitchat
Please dont invite vanhu wakawandisaplease,True,unknown,general,[],False,[],False,[],False,chitchat
How much money needed to feed  peopleapprox,True,positive,general,[],False,[],False,['to'],True,chitchat
Ndipo paye pataiti panoda budget yefood vis a vis cater,True,neutral,general,[],False,[],False,['a'],True,chitchat
Rachel Bere also,True,unknown,general,[],False,[],False,[],False,chitchat
Is there any one who said budget yakarema,True,neutral,general,[],False,[],False,"['is', 'any']",True,chitchat
Okay sorry,True,unknown,general,[],False,[],False,[],False,chitchat
Pride is just quite,True,unknown,general,[],False,[],False,['is'],True,chitchat
Consultation should be done now,True,neutral,general,[],False,[],False,['be'],True,chitchat
Tombstone payment is over now,True,neutral,general,[],False,[],False,['is'],True,chitchat
Majority of the people on this platform are bystanders n only doing a Wait and  see scenario,True,neutral,greeting,[],False,[],False,"['of', 'on', 'n', 'a', 'and']",True,chitchat
Ndizvo zviri vanhu vacho You cant work with someone who is quite hauzive pfungwa dzake Shandai nezviripo,True,neutral,general,[],False,[],False,"['is', 'shandai']",True,chitchat
I have sent enquiry to Chipo and Rachel,True,neutral,greeting,[],False,[],False,"['i', 'to', 'and']",True,chitchat
Let these consultations about catering team or cooking for ourselvesbe done soon ke,True,neutral,general,[],False,[],False,['ke'],True,chitchat
