message,is_code_mixed,sentiment,context,greeting_info,has_greeting,exact_slang,has_exact_slang,fuzzy_slang,has_fuzzy_slang,intent,contexts
Plus Jesu paakaidya vanhu vakanga vachiri mumurairo new testament yakanga isati yatanga zvayo,True,unknown,religion,[],False,[],False,[],False,Religion,['religion']
Mukutii ndichangosvika,True,unknown,general,[],False,[],False,[],False,general,['general']
Jesu akararama mumurairo pese paaive mupenyu yaitove old testament,True,unknown,religion,[],False,[],False,[],False,Religion,['religion']
Testament haina simba kana akaivamba ari mupenyu,True,unknown,religion,[],False,[],False,[],False,Family,"['family', 'religion']"
Lol uchigere kunzwisisa nyaya iyi,True,unknown,greeting,[],False,[],False,[],False,Friendship,['friendship']
Yes yes,True,unknown,general,[],False,[],False,"['yes', 'yes']",True,general,['general']
Yes ukutaura  choqadi bt a u trying to say zvese zvakaita Jesu asat afa hazvina basa,True,unknown,general,[],False,[],False,"['yes', 'a', 'u', 'to', 'say']",True,Family,"['family', 'work']"
A ur sayiyi kut kudya chigwa newaini qakaitwa naJesu kuwadzidzi wake was old testament,True,unknown,religion,[],False,[],False,"['a', 'ur']",True,Religion,['religion']
No ndipo paakazadzisa passover  zvayaireva achinovamba newtestmant  that sam nyt ndipopaakapandukirwa and process yepaCross yakunoitika,True,unknown,greeting,[],False,[],False,['and'],True,Family,"['family', 'requests']"
Yes Jesu aizadzisa old testament sure ko zvaaita pakuzadzisa toita cy nazvoooo,True,unknown,religion,[],False,[],False,"['yes', 'ko']",True,Religion,"['religion', 'friendship', 'educational']"
Tati isusu komusi wa manheru muchipedza kudya paseka tozokuonai maakutonwa madrink mune munao mubag hre kna kuti,True,unknown,finance,"[{'term': 'manheru', 'meaning': 'Good evening', 'context': 'start_conversation', 'tone': 'formal', 'variant_of': None}]",True,[],False,"['wa', 'mubag']",True,Greeting,"['family', 'religion', 'finance', 'greeting']"
Tsano marovero andirikuita ma dragon izvezvi kaa haa  kure baba,True,unknown,general,[],False,[],False,['ma'],True,Family,['family']
Kk bt chmbondiudzai  chainzi mbiriso  chii naMoses  chaibvisa  pakusasa yavo  from th th kusvika    chii,True,unknown,greeting,[],False,[],False,[],False,general,['general']
Imbotanga waisa tsamba yacho kudzi inotaura kuti mapedza kudya  mozotamba mutambo sezvinoitwa kwamugodhi,True,unknown,greeting,[],False,[],False,['kudzi'],True,Family,"['family', 'religion']"
Tinenge tatenga pagedhe,True,unknown,general,[],False,[],False,[],False,general,['general']
Hooo,True,unknown,general,[],False,[],False,[],False,general,['general']
Exodus  vs,True,unknown,general,[],False,[],False,[],False,general,['general']
Jesu akauya mumurairo kuti aburitse vari mumurairo zvaakaita zvese was paving way for the new testament,True,unknown,religion,[],False,[],False,[],False,Religion,['religion']
Wadzura papi hako,True,unknown,general,[],False,[],False,['papi'],True,general,['general']
Corinthians,True,neutral,greeting,[],False,[],False,[],False,general,['general']
Murairo hanty ndiwo unonzi mufananidzo hanty,True,unknown,general,[],False,[],False,[],False,Family,['family']
Ehe,True,unknown,general,[],False,[],False,[],False,general,['general']
Kkkkkkk achikure zvakr,True,unknown,greeting,[],False,[],False,[],False,Humor,['humor']
Tidudzirewo tinzweee pakubva kugezwa qakaitwa tsoka najesu kusvika wachidya paseka taura tinzwee,True,unknown,greeting,[],False,[],False,[],False,Religion,['religion']
Ndatenda,True,unknown,general,[],False,[],False,[],False,general,['appreciation']
vakorinte  pa,True,unknown,general,[],False,[],False,['pa'],True,general,['general']
Hezvooo,True,unknown,general,[],False,[],False,[],False,general,['general']
Musagumbusana ma beliefs akasiyana asi tonamata Mwari,True,unknown,religion,[],False,[],False,['ma'],True,Religion,['religion']
Baiberi Magwaro Matene aMari  Doke I aKorinte  Kana mume waasigatendi akakukokerai kuzodya kana mukaa kuenda idyai ose inoiswa pamberi penyu musigabvunzi cinhu nokua kwehana Asi kana mume akati kwamuri Ici cakaayirwaifananidzo regai kudya nokua kwaiye wakakuratidzai uye nokua kwehana handirei hana yako asi yomume nokuti kusunuguka kwagu kunotogerweiko nehana yomume,True,unknown,finance,[],False,[],False,['i'],True,Family,"['family', 'religion', 'finance', 'educational']"
Hant wati was mufanidzo hr ndiudze kut zvainongedzera chiii,True,unknown,greeting,[],False,"[{'term': 'hant', 'meaning': 'okay? / right?', 'category': 'expression', 'tone': 'casual', 'part_of_speech': 'interjection', 'variant_of': None}]",True,['hant'],True,general,['general']
Moyo yenyu ngaitende kuzvose zvamaisirwa pamberi penyu kuti mudye,True,unknown,general,[],False,[],False,[],False,Family,"['family', 'educational']"
Ma bilief akasiyana naMwari asiyana,True,unknown,religion,[],False,[],False,['ma'],True,Religion,['religion']
Unonyepa iwewe,True,unknown,general,[],False,[],False,[],False,general,['general']
Relax relax mukomana lol,True,unknown,general,[],False,[],False,[],False,Family,['family']
Unotenda hr kut Mwari haasi mutsauri wewanhu n haatendere kupesana,True,unknown,religion,[],False,[],False,['n'],True,Religion,"['religion', 'appreciation']"
Munhu wese anotenda kuna Mwari,True,unknown,religion,[],False,[],False,[],False,Religion,"['religion', 'appreciation']"
Oky ndadya relax ndidzidziseiwo hama,True,unknown,general,[],False,[],False,[],False,Family,['family']
Mmmmmm izvi hazvisi zvekuda kudzidza izvi,True,unknown,general,[],False,[],False,[],False,Education,['educational']
Ndizvozvo asi waverenga here tsamba yandaisa iyo pana  dzavakorinte,True,unknown,general,[],False,[],False,['yandaisa'],True,Family,"['family', 'finance']"
Akafanana ayoo baba,True,unknown,general,[],False,[],False,[],False,Family,['family']
Oky kana tisiri kuda hedu kudzidza zvorewa kuti tikuita ngano so ini handitende kungano togona kumira hedu kutaura ipapa ndatenda hanguuu,True,unknown,general,[],False,[],False,['so'],True,Education,"['appreciation', 'educational']"
Haaaa king musadaro imimi ndakupa example ndipindure tinzwe,True,unknown,general,[],False,[],False,[],False,general,['general']
Kumasangano kwenyu kana kune apfanha vane tu brain itu batai muturove,True,unknown,general,[],False,[],False,[],False,Family,['family']
Twuma Judha Judha,True,unknown,general,[],False,[],False,[],False,general,['general']
Makadiiko muno muno mine munhu anonzi shanty hr,True,unknown,general,[],False,[],False,['shanty'],True,Family,"['family', 'friendship']"
Makadiii muno nhay ndakapihwawooo homework na Sekuru vangu ndakanzi ndibvunze kut chiii chinonz new testamentne old testamentchandiri kuda kunyanya kuziva kut testament Chacho kut chii,True,unknown,religion,[],False,[],False,['na'],True,Family,"['family', 'religion', 'educational', 'work']"
Thanks kune achabatsiraaaaaa,True,unknown,general,[],False,[],False,[],False,Family,"['family', 'appreciation']"
Testament simply means chibvumirano kana kuti chipikirwa chakaitwa pakati paMwari nevanhu in simpler termsin english we can say that it is a binding agreement or promise between God and peopleso a testament highlights the relationship between mwari nevanhuso thats the definition of the word testament,True,neutral,religion,[],False,[],False,"['in', 'say', 'it', 'is', 'a', 'and', 'a', 'of']",True,Religion,['religion']
Old Testament inezvinhu zvakaitika kubva pakasikwa nyika naMwari kusvika madays before kuzvarwa kwaJesu inechiporofita chekuzvarwa kwaJesu and mararamiro aanozoita after azvarwa and it clarifies nedzimwe nyaya dzeJudgement kumabooks ekupedzesera uko kunana Haggai Malachi and stuff so we can say chiporofita chekuuya kwaJesu panyika in short,True,unknown,religion,[],False,[],False,"['and', 'and', 'it', 'and', 'so', 'say', 'in']",True,Religion,"['religion', 'educational']"
Then New testament inotangira pakazvarwa Jesu kuyenda kumberi kusvika kuna Zvakazarurwa kune prophecy yeJudgement nekupera kwenyikain short it is a fulfillment yeprophecy yakaitwa muold testament and also take note kuti wakanzi zadzisa hauna kunzi bvisa,True,unknown,religion,[],False,[],False,"['it', 'is', 'a', 'and']",True,Religion,"['religion', 'friendship']"
Sry ndanzwa sekunge u a trying to say pakuzadzisa mutemo Jesu akatouya nemumwe kuti mitemo iwande ndibatsireiwo hama ndanzwa zvakanaka hr  ndiko hr kuzadzisa qachoo This message was edited,True,unknown,greeting,[],False,[],False,"['u', 'a', 'to', 'say']",True,Family,"['family', 'requests', 'educational']"
Une problem,True,unknown,general,[],False,[],False,[],False,general,['general']
Chimboverengawo mamessages unzwisise  or pane kachirungu kakuvhara,True,unknown,greeting,[],False,[],False,[],False,Friendship,['friendship']
I think zviri kunzi pamitemo yakaitwa introduce na Jesu hazvina kubva zvareva kuti yeku old testament yava void,True,unknown,religion,[],False,[],False,"['i', 'na']",True,Religion,['religion']
iye wakati kwanisa kuti tive vashumiri vesungano itsva isati iri yezvakanyorwa asi yoMweya nokuti zvakanyorwa zvinovuraya asi Mweya unopa vupenyu,True,unknown,general,[],False,[],False,[],False,Religion,['religion']
Zvaanoti Sungano itsva yakasakadza yokutanga zvino chinhu chosakara chova chakare choda kurova,True,unknown,greeting,[],False,[],False,[],False,general,['general']
Oky so wese weku old uchiriko hr nhy hama yangu,True,unknown,greeting,[],False,[],False,['so'],True,Family,['family']
Wadudzire magwaro awaa awasi kunzwisisa hama,True,unknown,general,[],False,[],False,[],False,Family,"['family', 'religion', 'friendship']"
Mamwe ma church anoti kuuya kwa Jesu kwakabvisa mitemo if not yese  iriku old testament which is wrong he came to clarify add on to what was already there but kwete kuzobvisa,True,negative,religion,[],False,[],False,"['ma', 'if', 'is', 'he', 'to', 'on', 'to']",True,Religion,"['religion', 'educational']"
Sure bt yakabva yachobndopane problem hombe ipapo,True,unknown,general,[],False,[],False,[],False,general,['general']
Huh,True,unknown,general,[],False,[],False,[],False,general,['general']
Matikudi,True,unknown,general,[],False,[],False,[],False,general,['general']
Mutemo wakabva nfopatiri kurasika wakawanda,True,unknown,general,[],False,[],False,[],False,general,['general']
I think hes trying to say hapana mutemo wakabva but vanhu vari kubvisa so that it suits their needs eg vanobvisa kuti musadye pork nekuti varikuda kuzvigutsa ne pork iyoyo and kuti congregation ikure This message was edited,True,unknown,greeting,[],False,[],False,"['i', 'to', 'say', 'so', 'it', 'ne', 'and']",True,Education,['educational']
Does it make sense,True,unknown,general,[],False,[],False,['it'],True,general,['general']
Wakawerenga zvakanaka panerimwe gwaro rinot mutemo haungapfuuri usat wazadziswa,True,unknown,general,[],False,[],False,[],False,general,['general']
Warasika rasika hama sandizvo zvandinofunga iniii,True,unknown,general,[],False,[],False,[],False,Family,['family']
Im just trying to pick from his explanations chetebut please do elaborate for me,True,positive,greeting,[],False,[],False,"['im', 'to', 'do', 'me']",True,general,['general']
Inini muraoro wandinoti wakapfuura ndewekuuraya makwai bcz Jeso ndiye gwai racho akazouya akafa kut tiregererwe zvivi,True,unknown,general,[],False,[],False,[],False,general,['general']
Oky,True,unknown,general,[],False,[],False,[],False,general,['general']
U cannot remove part of murairor to suit yur needs  nekut murairo wakazara wakwana wakdaro,True,neutral,general,[],False,[],False,"['u', 'of', 'to']",True,general,['general']
Yes yes kuti kana ukatenda zvese nemabasa ako unenge wasunungurwa ka,True,unknown,general,[],False,[],False,"['yes', 'yes', 'ka']",True,Family,"['family', 'appreciation', 'work']"
iye wakati kwanisa kuti tive vashumiri vesungano itsva isati iri yezvakanyorwa asi yoMweya nokuti zvakanyorwa zvinovuraya asi Mweya unopa vupenyu,True,unknown,general,[],False,[],False,[],False,Religion,['religion']
Kk ehy urikuda kupatsanura murairo kk  u cannot say murairo wemakwai ndowakapera   chete,True,unknown,general,[],False,[],False,"['u', 'say']",True,general,['general']
Ndipo panozonzi naJesu dakukupai mutemo mutsva sezvakanga zvaprofita Isaya,True,unknown,general,[],False,[],False,[],False,Requests,['requests']
Ndo zvandiri kuti mamwe church omit to tell vatendi vavo kuti usanwe doro nekuti haufanirwe kusvikirwa wakabatwa kuti vakadzi musarukwe misoro nekuti shoko rinozviramba rather they just tell them kuti I see a bright future ahead twobva twati yes papa,True,unknown,greeting,[],False,[],False,"['to', 'i', 'a', 'yes']",True,Family,"['family', 'religion', 'educational']"
But pane imwe mirairo yekuti chero isu tichiri kuteedzera isina kubviswa asi vamwe vanongoita still thats my point,True,unknown,greeting,[],False,[],False,[],False,general,['general']
Aak zvoreva here kuti imwe yese iri mumagwaro ekare yakafa,True,unknown,general,[],False,[],False,[],False,Religion,['religion']
Nokuti zvirokwazvo ndinoti kwamuri kusvikira denga napasi zvichipfuvura yota imwe kana tsanga imwe yomurairo hazvingatongopfuvuri zvisati zvaitika zvose,True,unknown,greeting,[],False,[],False,['denga'],True,Religion,"['religion', 'location']"
Saka kusvikira zuva remutongo mirairo will remain as is gwaro rekare ne itsva hanty,True,unknown,general,[],False,[],False,"['as', 'is', 'ne']",True,general,['general']
Thanks,True,positive,general,[],False,[],False,[],False,general,['appreciation']
Kk verenga fut unzwsise from ves,True,unknown,general,[],False,[],False,[],False,Friendship,['friendship']
Yes,True,unknown,general,[],False,[],False,['yes'],True,general,['general']
Pakurasika wakawanda pa grammar mudhara pekut haungapfuuri usat wazadziswa,True,unknown,general,[],False,"[{'term': 'mudhara', 'meaning': 'elder / father', 'category': 'person', 'tone': 'respectful', 'part_of_speech': 'noun', 'variant_of': None}]",True,"['pa', 'mudhara']",True,Family,['family']
Kkkk ndipe mavesi  panotiratidza mmutemo wakasara kk,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Haaaaa gwar iri raita new kwauri zvotoda nguwa kut unyatso tsanangurirwa neakaxarurirwa hama,True,unknown,general,[],False,[],False,[],False,Family,['family']
Kune wanga wakanyorwa pamatombo newanga uri mubuk,True,unknown,general,[],False,[],False,['uri'],True,general,['general']
Ndakupa example yekuti kumurairo vanhu waiuraya makwai kut waregererwe zvivi ko iko zvino tinoita sei tikatadzira Mwari,True,unknown,religion,[],False,[],False,"['ko', 'sei']",True,Religion,['religion']
Basing on Matthew  vs  kuenda ndoona kunge Jeso aiyedze kududzira kuti kutadza hakusi objective chete or mukuita asi its also subjective that is mukufunga kuti iwewe ukatsamwira hama yako chitadzo hauna kuuraya kana kuba or any action but your brain alone has made you a sinner without action,True,unknown,greeting,[],False,[],False,"['on', 'mukuita', 'is', 'kuba', 'any', 'a']",True,Family,['family']
Ndipe zvidimbu izvozvo Ill get it,True,unknown,general,[],False,[],False,['it'],True,general,['general']
Kkkkkk kungoita nharo pasina zvanzwikwa kkkkk,True,unknown,general,[],False,[],False,[],False,Humor,['humor']
Haaa kuti toku pa explainer paApp kudai hautogone kuzvinzisisa bcz watswa hr panzi kushumira kwauyisa rufu kwanga kwakatemwa nemaretera pamabwe chiii chsitaurwa zvikanzi vana vaIsirairi vakakoniwa kutarisa chiso cha Moses zvotoda kut udzoko ku old testament saka tingapere mabundle nezvigunwe tichikutsanangurira,True,unknown,religion,[],False,[],False,"['pa', 'cha', 'ku']",True,Religion,"['religion', 'friendship', 'educational']"
